Year,Month,Quarter,Region,Product,Revenue,Cost,Profit,Profit_Margin_pct,Active_Customers,New_Customers,Churned_Customers,Usage_Units,Customer_Satisfaction,NPS_Score,Support_Tickets,Marketing_Spend,Features_Released,Avg_Revenue_per_Customer,Churn_Rate_pct
2022,5,Q2,Asia-Pacific,AI Education,15226.86,8349.5,6877.36,45.17,31,9,1,146,8.26,35.5,34,10961.6,2,491.19,3.44
2022,5,Q2,Asia-Pacific,AI Hardware,15381.96,9691.1,5690.87,37.0,9,3,0,15,7.28,28.8,14,9192.38,1,1709.11,3.53
2022,5,Q2,Asia-Pacific,AI Platform,140625.62,50992.96,89632.65,63.74,61,17,2,4113,8.45,42.6,77,39910.19,4,2305.34,2.97
2022,5,Q2,Europe,AI Platform,112562.27,44770.53,67791.73,60.23,65,11,2,3887,8.11,36.4,101,29188.34,1,1731.73,2.88
2022,5,Q2,Latin America,AI Consulting,53597.75,29424.22,24173.53,45.1,8,5,0,257,8.97,45.3,8,14736.84,0,6699.72,1.24
2022,5,Q2,Latin America,AI Education,7883.98,3414.45,4469.52,56.69,24,7,1,77,8.65,41.8,22,3640.95,5,328.5,4.75
2022,5,Q2,Latin America,AI Hardware,10656.99,6749.35,3907.64,36.67,5,3,0,9,7.45,31.6,7,6317.47,1,2131.4,0.65
2022,5,Q2,Latin America,AI Platform,69371.28,34908.74,34462.54,49.68,47,22,3,2101,8.09,34.5,75,25346.84,3,1475.98,7.04
2022,5,Q2,North America,AI Consulting,132509.78,83904.98,48604.8,36.68,14,1,1,749,9.02,47.7,17,30654.29,0,9464.98,3.84
2022,5,Q2,North America,AI Education,14454.15,7111.56,7342.59,50.8,32,5,1,144,8.1,39.6,46,7812.96,2,451.69,4.4
2022,5,Q2,North America,AI Platform,187770.85,102763.18,85007.67,45.27,86,16,3,4510,7.86,37.6,117,32412.24,5,2183.38,3.78
2022,6,Q2,Asia-Pacific,AI Consulting,88323.32,44867.14,43456.19,49.2,17,4,1,451,8.91,44.2,14,22441.69,0,5195.49,5.29
2022,6,Q2,Asia-Pacific,AI Education,15327.13,6263.44,9063.69,59.13,38,8,0,144,8.31,40.3,46,10207.18,2,403.35,0.0
2022,6,Q2,Asia-Pacific,AI Hardware,14212.58,7865.04,6347.54,44.66,9,0,1,13,7.12,17.8,10,13340.95,1,1579.18,8.21
2022,6,Q2,Asia-Pacific,AI Platform,159690.52,82585.75,77104.77,48.28,78,25,0,4944,8.47,40.2,102,28120.82,3,2047.31,0.0
2022,6,Q2,Europe,AI Consulting,86048.21,54454.9,31593.31,36.72,13,1,0,414,8.72,41.4,12,14811.47,2,6619.09,3.43
2022,6,Q2,Europe,AI Education,11211.45,6142.2,5069.25,45.21,29,8,1,115,8.48,41.0,32,9782.94,1,386.6,2.06
2022,6,Q2,Europe,AI Hardware,16263.38,9761.64,6501.73,39.98,9,5,0,14,7.41,38.8,13,10688.8,1,1807.04,0.84
2022,6,Q2,Europe,AI Platform,106284.74,53979.46,52305.28,49.21,81,14,4,2794,8.24,44.3,95,24637.85,1,1312.16,4.66
2022,6,Q2,Latin America,AI Consulting,51323.0,27885.16,23437.83,45.67,8,4,0,214,8.72,40.8,3,9615.43,0,6415.37,5.06
2022,6,Q2,Latin America,AI Education,9808.8,4839.05,4969.74,50.67,24,6,1,117,8.28,36.3,30,5036.78,1,408.7,4.24
2022,6,Q2,Latin America,AI Hardware,9822.07,6397.22,3424.85,34.87,4,2,0,10,7.07,23.5,12,6179.97,0,2455.52,2.19
2022,6,Q2,Latin America,AI Platform,72910.88,35485.03,37425.84,51.33,44,19,3,2341,7.85,33.1,62,19105.38,3,1657.07,6.27
2022,6,Q2,North America,AI Consulting,108675.35,56432.92,52242.43,48.07,16,3,1,460,8.77,47.2,13,25637.15,0,6792.21,7.07
2022,6,Q2,North America,AI Education,15415.48,7868.35,7547.13,48.96,48,7,3,154,8.17,40.4,42,11196.19,3,321.16,5.85
2022,6,Q2,North America,AI Hardware,16823.57,11043.78,5779.79,34.36,11,4,0,18,6.93,24.4,21,14406.27,0,1529.42,0.86
2022,6,Q2,North America,AI Platform,137292.33,50496.56,86795.77,63.22,96,18,3,4462,8.37,38.7,126,41117.85,2,1430.13,2.67
2022,7,Q3,Asia-Pacific,AI Hardware,14752.33,9568.94,5183.39,35.14,8,0,0,12,7.65,33.7,8,13748.91,0,1844.04,0.15
2022,7,Q3,Asia-Pacific,AI Platform,137292.9,66465.69,70827.21,51.59,81,17,2,3745,7.98,46.6,127,32142.34,2,1694.97,3.01
2022,7,Q3,Europe,AI Consulting,70314.27,31878.56,38435.71,54.66,11,2,1,368,8.62,43.8,19,13774.6,0,6392.21,5.48
2022,7,Q3,Europe,AI Education,12892.64,6025.69,6866.95,53.26,25,6,0,124,8.02,37.6,40,9426.81,0,515.71,0.66
2022,7,Q3,Europe,AI Hardware,13290.25,8329.59,4960.66,37.33,7,0,0,14,7.37,23.3,10,10966.85,0,1898.61,2.57
2022,7,Q3,Europe,AI Platform,105585.07,48245.19,57339.88,54.31,73,17,4,3098,8.08,25.9,113,23731.2,3,1446.37,6.06
2022,7,Q3,Latin America,AI Consulting,48617.62,31007.18,17610.44,36.22,6,1,0,228,8.81,39.8,7,15654.01,1,8102.94,1.1
2022,7,Q3,Latin America,AI Education,6358.14,2473.54,3884.6,61.1,26,18,2,60,8.3,41.0,28,5275.82,0,244.54,6.72
2022,7,Q3,Latin America,AI Platform,86855.44,39464.11,47391.32,54.56,40,11,2,3031,8.39,41.2,35,20601.08,1,2171.39,5.34
2022,7,Q3,North America,AI Consulting,97354.09,54689.97,42664.12,43.82,18,4,1,537,9.06,47.5,21,29290.74,2,5408.56,3.11
2022,7,Q3,North America,AI Education,15657.63,5451.8,10205.83,65.18,46,7,2,155,8.65,37.3,68,12087.67,3,340.38,3.81
2022,7,Q3,North America,AI Hardware,20254.15,11347.34,8906.8,43.98,9,3,0,17,7.12,21.3,16,10586.02,0,2250.46,2.88
2022,7,Q3,North America,AI Platform,153914.68,75899.61,78015.06,50.69,80,16,0,5314,8.04,32.3,120,36198.3,3,1923.93,0.55
2022,8,Q3,Asia-Pacific,AI Consulting,107048.48,52254.13,54794.35,51.19,15,2,0,440,8.44,48.4,27,27058.01,1,7136.57,1.83
2022,8,Q3,Asia-Pacific,AI Hardware,12920.42,9416.35,3504.07,27.12,9,0,0,10,7.14,14.5,17,15474.25,0,1435.6,3.82
2022,8,Q3,Asia-Pacific,AI Platform,131597.24,47888.44,83708.8,63.61,80,25,5,4115,8.23,32.3,112,44440.53,1,1644.97,6.66
2022,8,Q3,Europe,AI Consulting,81824.28,41851.04,39973.25,48.85,11,3,1,439,8.88,41.7,18,20243.68,0,7438.57,7.21
2022,8,Q3,Europe,AI Education,9697.74,5306.26,4391.49,45.28,33,6,0,109,7.94,30.8,54,9403.67,3,293.87,0.35
2022,8,Q3,Europe,AI Hardware,12410.97,8304.19,4106.78,33.09,8,0,0,13,7.31,21.6,14,9153.12,0,1551.37,5.41
2022,8,Q3,Europe,AI Platform,97650.59,49969.49,47681.1,48.83,76,16,4,3073,8.15,36.8,94,27538.84,1,1284.88,5.7
2022,8,Q3,Latin America,AI Consulting,56187.45,35154.64,21032.81,37.43,8,6,0,286,8.62,40.3,6,13237.0,0,7023.43,3.74
2022,8,Q3,Latin America,AI Education,5694.78,1745.53,3949.25,69.35,21,11,0,48,8.12,41.3,32,4526.56,2,271.18,0.0
2022,8,Q3,Latin America,AI Platform,50956.65,18873.65,32083.0,62.96,51,22,2,1357,7.95,38.5,66,20305.91,1,999.15,3.82
2022,8,Q3,North America,AI Consulting,87239.22,47774.92,39464.3,45.24,17,3,1,395,8.5,41.7,23,20855.96,0,5131.72,4.91
2022,8,Q3,North America,AI Education,13059.88,5956.61,7103.27,54.39,46,9,3,148,8.34,42.5,52,9466.37,1,283.91,6.22
2022,8,Q3,North America,AI Hardware,18200.55,10839.11,7361.44,40.45,8,3,0,20,7.48,30.5,12,15871.83,0,2275.07,5.04
2022,8,Q3,North America,AI Platform,143737.84,74754.11,68983.73,47.99,71,21,3,3851,8.22,46.1,102,29397.02,2,2024.48,4.32
2022,9,Q3,Asia-Pacific,AI Consulting,81836.53,46452.24,35384.29,43.24,12,5,0,433,8.13,47.3,23,15827.56,0,6819.71,3.98
2022,9,Q3,Asia-Pacific,AI Education,11861.06,4138.99,7722.07,65.1,32,8,1,114,8.43,33.2,46,11068.97,2,370.66,2.97
2022,9,Q3,Asia-Pacific,AI Hardware,11579.73,6842.35,4737.38,40.91,9,2,0,11,7.37,33.9,12,13253.59,1,1286.64,4.06
2022,9,Q3,Asia-Pacific,AI Platform,115203.83,53896.98,61306.85,53.22,77,12,3,2983,8.05,38.1,100,36443.64,0,1496.15,3.74
2022,9,Q3,Europe,AI Consulting,80085.9,46412.33,33673.56,42.05,10,3,0,383,8.49,51.6,9,17171.03,2,8008.59,3.57
2022,9,Q3,Europe,AI Education,11740.18,3723.18,8017.0,68.29,39,7,2,128,8.19,29.1,42,7888.43,6,301.03,5.97
2022,9,Q3,Europe,AI Hardware,13718.07,8549.14,5168.93,37.68,6,0,0,13,7.43,20.8,8,10777.58,1,2286.35,2.94
2022,9,Q3,Europe,AI Platform,87870.63,32811.62,55059.01,62.66,68,8,4,2299,8.44,48.9,85,29179.5,0,1292.22,5.73
2022,9,Q3,Latin America,AI Consulting,48573.37,31069.9,17503.47,36.04,7,4,1,200,9.05,50.0,9,15216.55,1,6939.05,8.05
2022,9,Q3,Latin America,AI Hardware,8084.98,4704.11,3380.87,41.82,6,3,0,9,7.58,26.8,11,4509.28,0,1347.5,6.31
2022,9,Q3,Latin America,AI Platform,65583.42,27274.67,38308.76,58.41,50,11,2,2264,7.68,29.8,79,17219.65,1,1311.67,3.98
2022,9,Q3,North America,AI Consulting,107012.23,50678.99,56333.24,52.64,14,2,1,489,8.99,48.3,16,24092.52,0,7643.73,5.34
2022,9,Q3,North America,AI Education,15910.18,7892.62,8017.56,50.39,51,11,2,176,8.17,38.8,55,9409.71,2,311.96,3.67
2022,9,Q3,North America,AI Hardware,15928.3,10138.31,5789.99,36.35,8,2,0,18,7.63,27.7,11,14947.29,0,1991.04,2.08
2022,9,Q3,North America,AI Platform,120855.79,54140.84,66714.95,55.2,87,8,3,3894,8.23,36.3,131,35543.39,4,1389.15,3.34
2022,10,Q4,Asia-Pacific,AI Education,14126.8,5539.74,8587.06,60.79,37,6,0,154,8.43,33.9,56,7342.38,0,381.81,1.14
2022,10,Q4,Asia-Pacific,AI Hardware,14715.28,8669.61,6045.67,41.08,11,1,0,13,7.3,32.1,20,12900.16,0,1337.75,4.21
2022,10,Q4,Asia-Pacific,AI Platform,109225.59,50081.47,59144.12,54.15,86,7,2,3161,8.05,35.0,127,26616.59,5,1270.06,2.73
2022,10,Q4,Europe,AI Education,10256.4,3337.19,6919.22,67.46,33,11,2,120,8.06,41.5,50,5808.51,4,310.8,4.64
2022,10,Q4,Europe,AI Hardware,13722.97,9389.29,4333.68,31.58,8,0,0,16,7.75,34.7,5,11726.95,1,1715.37,2.35
2022,10,Q4,Europe,AI Platform,71441.57,34161.81,37279.76,52.18,57,16,1,2387,7.85,41.0,85,27782.82,2,1253.36,2.22
2022,10,Q4,Latin America,AI Consulting,43727.07,26284.33,17442.74,39.89,8,2,0,205,8.6,48.2,6,11582.25,0,5465.88,4.34
2022,10,Q4,Latin America,AI Education,7397.48,3068.55,4328.94,58.52,26,9,0,73,8.23,42.0,37,5637.6,3,284.52,0.94
2022,10,Q4,Latin America,AI Hardware,9788.3,5556.39,4231.91,43.23,4,3,0,10,7.74,47.0,4,4575.97,0,2447.07,5.02
2022,10,Q4,Latin America,AI Platform,69105.21,26770.47,42334.75,61.26,45,28,2,1948,7.55,34.6,78,18253.62,2,1535.67,4.31
2022,10,Q4,North America,AI Consulting,99075.77,46990.5,52085.27,52.57,18,1,1,414,8.68,43.2,15,18011.94,1,5504.21,3.61
2022,10,Q4,North America,AI Education,12735.53,6363.55,6371.97,50.03,33,10,1,144,8.02,40.0,43,9823.1,4,385.93,4.06
2022,10,Q4,North America,AI Hardware,13461.49,9441.3,4020.19,29.86,11,4,1,14,7.53,29.1,16,15605.95,1,1223.77,4.71
2022,10,Q4,North America,AI Platform,138575.19,59325.76,79249.43,57.19,100,14,7,4859,8.16,32.1,143,40869.01,4,1385.75,6.57
2022,11,Q4,Asia-Pacific,AI Consulting,97611.22,54191.66,43419.56,44.48,16,2,0,400,8.73,47.6,22,27851.6,1,6100.7,1.15
2022,11,Q4,Asia-Pacific,AI Hardware,19415.95,11243.93,8172.02,42.09,9,0,0,18,7.63,31.8,7,14275.38,1,2157.33,3.88
2022,11,Q4,Europe,AI Consulting,83413.89,40500.86,42913.04,51.45,13,4,1,494,8.88,53.2,11,17942.87,2,6416.45,4.75
2022,11,Q4,Europe,AI Education,10954.2,4951.27,6002.93,54.8,41,9,3,109,8.4,50.1,54,7017.73,2,267.18,7.36
2022,11,Q4,Europe,AI Platform,117151.58,48080.15,69071.43,58.96,58,14,2,3304,8.01,34.9,93,34000.83,3,2019.85,3.31
2022,11,Q4,Latin America,AI Consulting,48222.81,28102.42,20120.39,41.72,9,2,0,207,9.09,51.7,12,10609.08,1,5358.09,5.02
2022,11,Q4,Latin America,AI Education,7284.4,3339.63,3944.77,54.15,20,8,1,73,8.5,38.0,25,5973.43,3,364.22,6.44
2022,11,Q4,Latin America,AI Hardware,10119.33,7213.92,2905.41,28.71,4,3,0,9,7.54,32.3,12,7578.57,0,2529.83,1.04
2022,11,Q4,North America,AI Consulting,119579.86,70138.34,49441.53,41.35,15,2,1,702,8.77,46.4,23,29173.69,0,7971.99,6.1
2022,11,Q4,North America,AI Education,15766.74,6402.78,9363.96,59.39,43,9,1,128,8.21,32.8,52,9269.7,1,366.67,3.1
2022,11,Q4,North America,AI Hardware,19668.7,10987.8,8680.9,44.14,8,2,0,19,7.43,25.4,10,13401.17,0,2458.59,5.58
2022,11,Q4,North America,AI Platform,123964.11,59997.37,63966.74,51.6,86,18,6,3865,8.63,37.4,92,47638.19,1,1441.44,6.55
2022,12,Q4,Asia-Pacific,AI Consulting,112687.59,71834.72,40852.87,36.25,13,4,0,665,8.58,46.9,26,22038.77,1,8668.28,2.74
2022,12,Q4,Asia-Pacific,AI Hardware,13847.73,9564.58,4283.14,30.93,11,5,0,13,7.34,29.7,26,12744.32,0,1258.88,1.98
2022,12,Q4,Asia-Pacific,AI Platform,138727.73,75696.06,63031.68,45.44,93,22,4,4604,8.31,45.8,131,38137.5,2,1491.7,4.13
2022,12,Q4,Europe,AI Consulting,69304.95,39661.19,29643.77,42.77,15,2,1,327,8.5,39.6,17,21049.65,1,4620.33,4.78
2022,12,Q4,Europe,AI Education,12139.96,4148.06,7991.9,65.83,32,6,2,120,8.25,38.3,30,9677.03,0,379.37,6.47
2022,12,Q4,Europe,AI Hardware,15081.14,9767.18,5313.96,35.24,7,3,0,16,7.17,34.1,18,8707.27,0,2154.45,4.34
2022,12,Q4,Europe,AI Platform,123268.91,59670.04,63598.87,51.59,67,17,1,3598,7.91,30.8,96,36250.74,3,1839.83,1.78
2022,12,Q4,Latin America,AI Consulting,59167.94,27015.12,32152.82,54.34,8,6,0,304,8.56,40.7,13,13401.2,1,7395.99,1.79
2022,12,Q4,Latin America,AI Education,7675.98,2925.65,4750.33,61.89,20,18,1,72,8.3,33.8,27,4348.97,3,383.8,3.0
2022,12,Q4,Latin America,AI Platform,68908.37,32019.29,36889.08,53.53,35,17,2,1822,8.1,34.7,36,25352.81,1,1968.81,4.47
2022,12,Q4,North America,AI Consulting,106343.97,67042.52,39301.45,36.96,19,6,1,570,8.85,47.6,18,17081.6,0,5597.05,3.53
2022,12,Q4,North America,AI Education,15067.17,7557.67,7509.49,49.84,45,9,2,170,8.19,29.5,55,9262.43,3,334.83,4.63
2022,12,Q4,North America,AI Hardware,18279.11,11981.74,6297.37,34.45,8,1,0,18,7.85,40.2,7,14211.17,0,2284.89,2.55
2022,12,Q4,North America,AI Platform,157926.73,68435.35,89491.38,56.67,67,16,3,4905,8.42,33.2,85,51582.05,2,2357.12,4.51
2023,1,Q1,Asia-Pacific,AI Consulting,123863.79,69747.01,54116.78,43.69,14,6,0,575,9.0,45.1,12,29938.27,0,8847.41,2.81
2023,1,Q1,Asia-Pacific,AI Hardware,21280.63,13194.85,8085.78,38.0,11,2,1,23,7.29,34.3,20,16077.6,1,1934.6,5.64
2023,1,Q1,Europe,AI Consulting,74862.85,41061.11,33801.73,45.15,13,3,1,317,8.66,37.4,13,23287.03,0,5758.68,5.08
2023,1,Q1,Europe,AI Hardware,20753.01,13685.0,7068.01,34.06,10,2,0,21,7.44,30.3,17,10137.51,0,2075.3,4.07
2023,1,Q1,Europe,AI Platform,138757.41,75359.45,63397.96,45.69,68,17,3,3368,8.4,44.8,81,30758.05,2,2040.55,5.06
2023,1,Q1,Latin America,AI Consulting,54901.85,30498.26,24403.59,44.45,7,2,0,287,8.78,41.7,6,12411.13,1,7843.12,4.19
2023,1,Q1,Latin America,AI Education,8341.72,4451.09,3890.63,46.64,20,9,0,80,8.42,37.1,28,6348.23,3,417.09,0.53
2023,1,Q1,Latin America,AI Hardware,10248.53,5934.77,4313.76,42.09,6,1,0,11,7.29,18.3,10,8460.24,1,1708.09,3.77
2023,1,Q1,Latin America,AI Platform,78161.33,28631.93,49529.4,63.37,45,24,2,2526,8.11,36.1,51,18746.86,2,1736.92,4.18
2023,1,Q1,North America,AI Education,16540.89,5526.52,11014.36,66.59,48,11,1,195,8.42,36.9,55,10115.14,1,344.6,3.02
2023,1,Q1,North America,AI Hardware,18587.09,11963.03,6624.06,35.64,13,1,0,19,7.46,27.0,19,16359.58,1,1429.78,3.52
2023,1,Q1,North America,AI Platform,206244.98,96485.31,109759.67,53.22,101,13,6,5539,7.76,29.6,161,53977.55,2,2042.03,5.53
2023,2,Q1,Asia-Pacific,AI Consulting,124736.75,69512.04,55224.71,44.27,16,4,0,545,8.92,50.6,24,18405.29,1,7796.05,2.69
2023,2,Q1,Asia-Pacific,AI Platform,161020.22,60376.71,100643.51,62.5,99,10,3,5361,8.3,39.3,135,47891.67,0,1626.47,2.71
2023,2,Q1,Europe,AI Consulting,111277.77,61133.28,50144.49,45.06,14,1,1,483,9.13,49.3,11,17958.15,0,7948.41,4.65
2023,2,Q1,Europe,AI Hardware,17151.03,10470.35,6680.67,38.95,9,2,0,14,7.4,33.1,10,10744.78,0,1905.67,3.2
2023,2,Q1,Europe,AI Platform,92716.61,40691.19,52025.42,56.11,69,19,2,2696,8.35,40.7,73,35137.55,5,1343.72,2.37
2023,2,Q1,Latin America,AI Education,8438.83,3278.33,5160.5,61.15,21,12,1,77,8.5,39.6,15,4430.65,2,401.85,4.46
2023,2,Q1,Latin America,AI Hardware,9934.62,5691.91,4242.72,42.71,5,1,0,10,7.23,24.0,4,6434.76,1,1986.92,5.34
2023,2,Q1,Latin America,AI Platform,98416.02,35980.56,62435.46,63.44,41,13,1,3107,8.0,31.3,69,19640.81,2,2400.39,2.45
2023,2,Q1,North America,AI Consulting,130038.74,61321.69,68717.06,52.84,22,2,1,699,8.83,47.8,25,18977.45,2,5910.85,6.27
2023,2,Q1,North America,AI Education,18734.3,6890.58,11843.72,63.22,53,7,1,174,8.19,40.1,70,9424.41,0,353.48,1.44
2023,2,Q1,North America,AI Hardware,21727.74,16252.07,5475.67,25.2,9,2,0,17,7.43,28.0,15,10259.7,1,2414.19,4.47
2023,2,Q1,North America,AI Platform,162577.61,74943.15,87634.46,53.9,94,18,5,4815,8.28,28.1,131,54435.78,3,1729.55,4.82
2023,3,Q1,Asia-Pacific,AI Consulting,124974.93,57651.3,67323.63,53.87,17,5,1,592,8.54,43.5,18,23861.71,0,7351.47,6.17
2023,3,Q1,Asia-Pacific,AI Education,17114.44,9391.33,7723.1,45.13,43,12,3,186,8.33,39.3,52,8388.2,4,398.01,6.78
2023,3,Q1,Asia-Pacific,AI Hardware,17457.2,11775.79,5681.41,32.54,9,1,0,17,6.99,24.5,10,15588.57,1,1939.69,4.47
2023,3,Q1,Asia-Pacific,AI Platform,170833.95,64276.69,106557.26,62.37,83,15,5,5928,8.58,45.5,88,42503.75,5,2058.24,5.72
2023,3,Q1,Europe,AI Education,13487.52,6376.14,7111.38,52.73,43,16,1,111,8.51,46.7,60,5690.14,2,313.66,2.55
2023,3,Q1,Europe,AI Hardware,15519.98,9380.96,6139.03,39.56,11,1,0,16,7.2,29.8,25,13026.54,0,1410.91,0.0
2023,3,Q1,Latin America,AI Consulting,68384.58,31899.31,36485.27,53.35,8,4,0,278,8.63,39.0,7,10636.84,1,8548.07,4.44
2023,3,Q1,Latin America,AI Hardware,11752.22,8557.12,3195.1,27.19,7,1,0,10,7.82,36.5,11,5843.67,0,1678.89,5.57
2023,3,Q1,Latin America,AI Platform,81055.87,35375.49,45680.37,56.36,53,18,1,2734,8.37,45.7,65,21870.32,1,1529.36,2.15
2023,3,Q1,North America,AI Consulting,136225.63,85062.29,51163.34,37.56,14,2,0,674,8.76,48.5,14,24639.61,0,9730.4,2.27
2023,3,Q1,North America,AI Education,19438.09,6462.64,12975.44,66.75,54,13,2,175,8.45,49.3,51,12407.96,3,359.96,3.37
2023,3,Q1,North America,AI Hardware,21688.44,12843.69,8844.75,40.78,13,2,0,25,7.89,38.3,17,10751.19,0,1668.34,3.56
2023,3,Q1,North America,AI Platform,192511.39,89655.46,102855.93,53.43,90,13,2,5732,7.93,37.9,130,42665.62,5,2139.02,2.16
2023,4,Q2,Asia-Pacific,AI Consulting,129694.16,67949.47,61744.68,47.61,19,3,1,704,8.7,40.0,20,22697.43,0,6826.01,5.72
2023,4,Q2,Asia-Pacific,AI Education,13285.27,5424.85,7860.42,59.17,52,12,1,147,8.65,43.2,50,10185.36,3,255.49,2.68
2023,4,Q2,Asia-Pacific,AI Hardware,24363.34,14301.97,10061.37,41.3,11,2,1,27,7.15,27.4,17,12991.84,0,2214.85,5.39
2023,4,Q2,Asia-Pacific,AI Platform,156731.38,80904.95,75826.43,48.38,70,17,3,4175,8.58,34.8,78,30414.23,2,2239.02,4.23
2023,4,Q2,Europe,AI Consulting,127127.03,77804.96,49322.07,38.8,17,4,1,734,8.84,43.2,13,15710.27,0,7478.06,5.73
2023,4,Q2,Europe,AI Education,13453.33,4080.27,9373.06,69.67,41,7,2,126,8.48,48.6,35,9740.74,3,328.13,5.11
2023,4,Q2,Europe,AI Hardware,15146.07,11182.94,3963.14,26.17,8,5,0,18,7.48,35.7,15,7762.0,0,1893.26,3.44
2023,4,Q2,Europe,AI Platform,146293.58,74017.56,72276.02,49.4,77,11,1,4702,8.2,46.1,97,30790.48,3,1899.92,1.89
2023,4,Q2,Latin America,AI Consulting,58524.38,30219.39,28304.99,48.36,8,2,0,294,8.72,45.3,12,11351.66,1,7315.55,1.62
2023,4,Q2,Latin America,AI Hardware,12086.02,8706.94,3379.08,27.96,5,2,0,12,7.51,31.1,10,6033.33,0,2417.2,3.61
2023,4,Q2,Latin America,AI Platform,74580.51,37041.37,37539.13,50.33,48,16,3,2157,7.73,44.0,85,25056.16,2,1553.76,6.95
2023,4,Q2,North America,AI Consulting,121032.45,61865.95,59166.5,48.88,15,5,0,639,8.73,39.1,18,27997.88,1,8068.83,2.38
2023,4,Q2,North America,AI Education,18000.64,8755.37,9245.27,51.36,50,9,3,205,8.03,35.6,85,7392.67,2,360.01,5.98
2023,4,Q2,North America,AI Hardware,20377.53,12284.03,8093.51,39.72,11,2,0,24,7.36,29.0,26,12406.99,0,1852.5,3.76
2023,4,Q2,North America,AI Platform,187572.29,79095.57,108476.72,57.83,101,10,1,4771,8.06,34.3,116,41077.77,1,1857.15,0.64
2023,5,Q2,Asia-Pacific,AI Consulting,138401.77,86476.46,51925.31,37.52,20,3,1,826,8.91,52.8,32,17377.23,1,6920.09,5.45
2023,5,Q2,Asia-Pacific,AI Education,16329.07,8499.86,7829.21,47.95,45,10,2,181,8.23,29.7,54,6881.26,1,362.87,3.74
2023,5,Q2,Asia-Pacific,AI Hardware,17769.64,13163.41,4606.22,25.92,10,6,0,20,6.96,24.9,24,15521.16,0,1776.96,3.26
2023,5,Q2,Europe,AI Consulting,78725.18,50652.66,28072.53,35.66,16,4,0,317,8.86,45.6,24,25523.54,1,4920.32,1.71
2023,5,Q2,Europe,AI Education,11276.39,4214.34,7062.05,62.63,30,6,1,101,7.93,31.4,52,8518.23,3,375.88,3.12
2023,5,Q2,Europe,AI Hardware,15922.35,11502.2,4420.15,27.76,11,3,0,18,7.42,16.8,16,13696.52,0,1447.49,3.63
2023,5,Q2,Europe,AI Platform,118579.16,52595.37,65983.8,55.65,80,16,4,3411,8.1,41.5,101,30223.32,3,1482.24,4.87
2023,5,Q2,Latin America,AI Consulting,59084.73,32995.22,26089.5,44.16,10,2,0,278,9.01,48.0,10,14068.64,1,5908.47,0.21
2023,5,Q2,Latin America,AI Education,8853.29,4244.78,4608.51,52.05,24,12,1,93,8.31,33.3,24,4168.74,2,368.89,3.75
2023,5,Q2,Latin America,AI Hardware,10262.63,5784.02,4478.61,43.64,4,1,0,11,7.28,27.3,9,6508.32,1,2565.66,6.74
2023,5,Q2,Latin America,AI Platform,76650.44,38984.14,37666.3,49.14,43,18,1,2656,8.64,37.5,46,23729.24,3,1782.57,2.64
2023,5,Q2,North America,AI Consulting,131104.14,70510.29,60593.85,46.22,20,1,0,780,8.9,48.0,18,28435.72,0,6555.21,1.33
2023,5,Q2,North America,AI Education,18582.3,6464.76,12117.54,65.21,56,12,3,186,8.65,47.0,55,10793.97,0,331.83,4.78
2023,5,Q2,North America,AI Hardware,25797.49,18485.81,7311.69,28.34,13,3,1,23,7.11,25.5,26,11509.95,2,1984.42,5.69
2023,5,Q2,North America,AI Platform,146344.17,67224.72,79119.45,54.06,100,20,2,5146,8.4,41.1,113,39577.96,4,1463.44,1.54
2023,6,Q2,Asia-Pacific,AI Consulting,97304.84,46299.08,51005.77,52.42,17,4,0,463,8.91,48.3,14,18970.21,1,5723.81,1.91
2023,6,Q2,Asia-Pacific,AI Education,17194.27,9243.57,7950.7,46.24,34,8,1,151,8.4,34.5,42,10669.76,1,505.71,3.18
2023,6,Q2,Asia-Pacific,AI Hardware,18376.72,11106.08,7270.64,39.56,13,4,0,19,6.97,25.2,18,12793.6,0,1413.59,3.66
2023,6,Q2,Europe,AI Consulting,88362.86,42709.89,45652.97,51.67,14,3,0,370,8.81,51.6,18,23706.89,2,6311.63,1.47
2023,6,Q2,Europe,AI Education,9664.38,4408.89,5255.49,54.38,36,8,1,83,8.57,43.7,38,8576.01,2,268.46,3.32
2023,6,Q2,Europe,AI Hardware,15683.76,11132.21,4551.54,29.02,8,2,0,16,7.48,25.9,19,11174.98,0,1960.47,4.42
2023,6,Q2,Europe,AI Platform,98155.32,37270.46,60884.86,62.03,73,8,2,3434,8.46,43.5,103,24060.81,1,1344.59,2.31
2023,6,Q2,Latin America,AI Consulting,50586.78,31440.87,19145.91,37.85,7,3,0,294,8.99,54.0,6,15785.54,1,7226.68,3.76
2023,6,Q2,Latin America,AI Hardware,7936.77,5374.22,2562.54,32.29,6,2,0,8,7.52,32.5,13,8316.2,0,1322.79,0.5
2023,6,Q2,North America,AI Consulting,105123.45,47623.18,57500.27,54.7,21,1,1,475,9.11,47.0,18,18622.65,0,5005.88,3.69
2023,6,Q2,North America,AI Education,15321.35,5092.76,10228.59,66.76,35,9,2,165,8.15,35.1,47,7884.64,1,437.75,5.07
2023,6,Q2,North America,AI Hardware,18823.72,10862.65,7961.07,42.29,13,2,1,15,7.29,20.2,15,16636.87,0,1447.98,7.11
